Date,Company,ISIN,Ri (%),Rf (%),Size,Value,ESG Score,ESGC Score
1/31/20,Legrand SA,FR0010307819,,1.55,,,,
1/31/20,ASM International NV,NL0000334118,,1.55,,,,
1/31/20,Capgemini SE,FR0000125338,,1.55,,,,
1/31/20,Swisscom AG,CH0008742519,,1.55,,,,
1/31/20,Kuehne und Nagel International AG,CH0025238863,,1.55,,,,
1/31/20,Danske Bank A/S,DK0010274414,,1.55,,,,
1/31/20,Erste Group Bank AG,AT0000652011,,1.55,,,,
1/31/20,Nokia Oyj,FI0009000681,,1.55,,,,
1/31/20,Imperial Brands PLC,GB0004544929,,1.55,,,,
1/31/20,Sandvik AB,SE0000667891,,1.55,,,,
1/31/20,Publicis Groupe SA,FR0000130577,,1.55,,,,
1/31/20,AP Moeller - Maersk A/S,DK0010244508,,1.55,,,,
1/31/20,Swedbank AB,SE0000242455,,1.55,,,,
1/31/20,Ashtead Group PLC,GB0000536739,,1.55,,,,
1/31/20,Telefonaktiebolaget LM Ericsson,SE0000108656,,1.55,,,,
1/31/20,Heidelberg Materials AG,DE0006047004,,1.55,,,,
1/31/20,Pernod Ricard SA,FR0000120693,,1.55,,,,
1/31/20,Kone Oyj,FI0009013403,,1.55,,,,
1/31/20,Naturgy Energy Group SA,ES0116870314,,1.55,,,,
1/31/20,STMicroelectronics NV,NL0000226223,,1.55,,,,
1/31/20,Svenska Handelsbanken AB,SE0007100599,,1.55,,,,
1/31/20,Telefonica SA,ES0178430E18,,1.55,,,,
1/31/20,Compagnie Generale des Etablissements Michelin SCA,FR001400AJ45,,1.55,,,,
1/31/20,Vonovia SE,DE000A1ML7J1,,1.55,,,,
1/31/20,Swiss Life Holding AG,CH0014852781,,1.55,,,,
1/31/20,Commerzbank AG,DE000CBK1001,,1.55,,,,
1/31/20,ArcelorMittal SA,LU1598757687,,1.55,,,,
1/31/20,Epiroc AB,SE0015658109,,1.55,,,,
1/31/20,Koninklijke Philips NV,NL0000009538,,1.55,,,,
1/31/20,Endesa SA,ES0130670112,,1.55,,,,
1/31/20,Prudential PLC,GB0007099541,,1.55,,,,
1/31/20,Coloplast A/S,DK0060448595,,1.55,,,,
1/31/20,Cellnex Telecom SA,ES0105066007,,1.55,,,,
1/31/20,Novozymes A/S,DK0060336014,,1.55,,,,
1/31/20,Straumann Holding AG,CH1175448666,,1.55,,,,
1/31/20,Ryanair Holdings PLC,IE00BYTBXV33,,1.55,,,,
1/31/20,RWE AG,DE0007037129,,1.55,,,,
1/31/20,Bayer AG,DE000BAY0017,,1.55,,,,
1/31/20,Sampo Oyj,FI4000552500,,1.55,,,,
1/31/20,Antofagasta PLC,GB0000456144,,1.55,,,,
1/31/20,Powszechna Kasa Oszczednosci Bank Polski SA,PLPKO0000016,,1.55,,,,
1/31/20,Tenaris SA,LU2598331598,,1.55,,,,
1/31/20,Fresenius SE & Co KGaA,DE0005785604,,1.55,,,,
1/31/20,Leonardo SpA,IT0003856405,,1.55,,,,
1/31/20,Prysmian SpA,IT0004176001,,1.55,,,,
1/31/20,Veolia Environnement SA,FR0000124141,,1.55,,,,
1/31/20,Vodafone Group PLC,GB00BH4HKS39,,1.55,,,,
1/31/20,SSE PLC,GB0007908733,,1.55,,,,
1/31/20,Sartorius Stedim Biotech SA,FR0013154002,,1.55,,,,
1/31/20,Heineken Holding NV,NL0000008977,,1.55,,,,
1/31/20,Geberit AG,CH0030170408,,1.55,,,,
1/31/20,Poste Italiane SpA,IT0003796171,,1.55,,,,
1/31/20,SGS SA,CH1256740924,,1.55,,,,
1/31/20,International Consolidated Airlines Group SA,ES0177542018,,1.55,,,,
1/31/20,InterContinental Hotels Group PLC,GB00BHJYC057,,1.55,,,,
1/31/20,Moncler SpA,IT0004965148,,1.55,,,,
1/31/20,Sonova Holding AG,CH0012549785,,1.55,,,,
1/31/20,Essity AB (publ),SE0009922164,,1.55,,,,
1/31/20,BT Group PLC,GB0030913577,,1.55,,,,
1/31/20,H & M Hennes & Mauritz AB,SE0000106270,,1.55,,,,
1/31/20,Alfa Laval AB,SE0000695876,,1.55,,,,
1/31/20,Legal & General Group PLC,GB0005603997,,1.55,,,,
1/31/20,Oersted A/S,DK0060094928,,1.55,,,,
1/31/20,Orlen SA,PLPKN0000018,,1.55,,,,
1/31/20,Associated British Foods PLC,GB0006731235,,1.55,,,,
1/31/20,Logitech International SA,CH0025751329,,1.55,,,,
1/31/20,Bollore SE,FR0000039299,,1.55,,,,
1/31/20,Telenor ASA,NO0010063308,,1.55,,,,
1/31/20,MTU Aero Engines AG,DE000A0D9PT0,,1.55,,,,
1/31/20,Sartorius AG,DE0007165631,,1.55,,,,
1/31/20,Carlsberg A/S,DK0010181759,,1.55,,,,
1/31/20,Kerry Group PLC,IE0004906560,,1.55,,,,
1/31/20,Aviva PLC,GB00BPQY8M80,,1.55,,,,
1/31/20,Ems Chemie Holding AG,CH0016440353,,1.55,,,,
1/31/20,Terna Rete Elettrica Nazionale SpA,IT0003242622,,1.55,,,,
1/31/20,Evolution AB (publ),SE0012673267,,1.55,,,,
1/31/20,UPM-Kymmene Oyj,FI0009005987,,1.55,,,,
1/31/20,Sage Group PLC,GB00B8C3BL03,,1.55,,,,
1/31/20,Snam SpA,IT0003153415,,1.55,,,,
1/31/20,Next PLC,GB0032089863,,1.55,,,,
1/31/20,Repsol SA,ES0173516115,,1.55,,,,
1/31/20,Coca Cola HBC AG,CH0198251305,,1.55,,,,
1/31/20,Renault SA,FR0000131906,,1.55,,,,
1/31/20,Informa PLC,GB00BMJ6DW54,,1.55,,,,
1/31/20,Amundi SA,FR0004125920,,1.55,,,,
1/31/20,Genmab A/S,DK0010272202,,1.55,,,,
1/31/20,Pandora A/S,DK0060252690,,1.55,,,,
1/31/20,Bureau Veritas SA,FR0006174348,,1.55,,,,
1/31/20,ACS Actividades de Construccion y Servicios SA,ES0167050915,,1.55,,,,
1/31/20,Continental AG,DE0005439004,,1.55,,,,
1/31/20,Banco BPM SpA,IT0005218380,,1.55,,,,
1/31/20,Mediobanca Banca di Credito Finanziario SpA,IT0000062957,,1.55,,,,
1/31/20,Kingspan Group PLC,IE0004927939,,1.55,,,,
1/31/20,Banco de Sabadell SA,ES0113860A34,,1.55,,,,
1/31/20,Symrise AG,DE000SYM9999,,1.55,,,,
1/31/20,Koninklijke KPN NV,NL0000009082,,1.55,,,,
1/31/20,Nemetschek SE,DE0006452907,,1.55,,,,
1/31/20,Fortum Oyj,FI0009007132,,1.55,,,,
1/31/20,Bunzl plc,GB00B0744B38,,1.55,,,,
1/31/20,Halma PLC,GB0004052071,,1.55,,,,
1/31/20,Biomerieux SA,FR0013280286,,1.55,,,,
1/31/20,Vestas Wind Systems A/S,DK0061539921,,1.55,,,,
1/31/20,Knorr Bremse AG,DE000KBX1006,,1.55,,,,
1/31/20,Omv AG,AT0000743059,,1.55,,,,
1/31/20,Fresenius Medical Care AG,DE0005785802,,1.55,,,,
1/31/20,Aker BP ASA,NO0010345853,,1.55,,,,
1/31/20,Julius Baer Gruppe AG,CH0102484968,,1.55,,,,
1/31/20,EDP SA,PTEDP0AM0009,,1.55,,,,
1/31/20,Jeronimo Martins SGPS SA,PTJMT0AE0001,,1.55,,,,
1/31/20,NN Group NV,NL0010773842,,1.55,,,,
1/31/20,Euronext NV,NL0006294274,,1.55,,,,
1/31/20,Tryg A/S,DK0060636678,,1.55,,,,
1/31/20,Rentokil Initial PLC,GB00B082RF11,,1.55,,,,
1/31/20,Bouygues SA,FR0000120503,,1.55,,,,
1/31/20,Verbund AG,AT0000746409,,1.55,,,,
1/31/20,Telia Company AB,SE0000667925,,1.55,,,,
1/31/20,Unibail-Rodamco-Westfield SE,FR0013326246,,1.55,,,,
1/31/20,VAT Group AG,CH0311864901,,1.55,,,,
1/31/20,Segro PLC,GB00B5ZN1N88,,1.55,,,,
1/31/20,Norsk Hydro ASA,NO0005052605,,1.55,,,,
1/31/20,Recordati Industria Chimica e Farmaceutica SpA,IT0003828271,,1.55,,,,
1/31/20,Accor SA,FR0000120404,,1.55,,,,
1/31/20,Powszechny Zaklad Ubezpieczen SA,PLPZU0000011,,1.55,,,,
1/31/20,Bank Polska Kasa Opieki SA,PLPEKAO00016,,1.55,,,,
1/31/20,Covestro AG,DE0006062144,,1.55,,,,
1/31/20,Pearson PLC,GB0006776081,,1.55,,,,
1/31/20,Smith & Nephew PLC,GB0009223206,,1.55,,,,
1/31/20,Wartsila Oyj Abp,FI0009003727,,1.55,,,,
1/31/20,Sodexo SA,FR0000121220,,1.55,,,,
1/31/20,FinecoBank Banca Fineco SpA,IT0000072170,,1.55,,,,
1/31/20,Bank of Ireland Group PLC,IE00BD1RP616,,1.55,,,,
1/31/20,Galp Energia SGPS SA,PTGAL0AM0009,,1.55,,,,
1/31/20,Indutrade AB,SE0001515552,,1.55,,,,
1/31/20,Admiral Group PLC,GB00B02J6398,,1.55,,,,
1/31/20,Intertek Group PLC,GB0031638363,,1.55,,,,
1/31/20,ASR Nederland NV,NL0011872643,,1.55,,,,
1/31/20,Aeroports de Paris SA,FR0010340141,,1.55,,,,
1/31/20,CTS Eventim AG & Co KgaA,DE0005470306,,1.55,,,,
1/31/20,Swedish Orphan Biovitrum AB (publ),SE0000872095,,1.55,,,,
1/31/20,Akzo Nobel NV,NL0013267909,,1.55,,,,
1/31/20,WPP PLC,JE00B8KF9B49,,1.55,,,,
1/31/20,Zalando SE,DE000ZAL1111,,1.55,,,,
1/31/20,Gjensidige Forsikring ASA,NO0010582521,,1.55,,,,
1/31/20,Aegon Ltd,BMG0112X1056,,1.55,,,,
1/31/20,ABN Amro Bank NV,NL0011540547,,1.55,,,,
1/31/20,Ageas SA,BE0974264930,,1.55,,,,
1/31/20,Mowi ASA,NO0003054108,,1.55,,,,
1/31/20,Swatch Group AG,CH0012255151,,1.55,,,,
1/31/20,Groep Brussel Lambert NV,BE0003797140,,1.55,,,,
1/31/20,SKF AB,SE0000108227,,1.55,,,,
1/31/20,Melrose Industries PLC,GB00BNGDN821,,1.55,,,,
1/31/20,Svenska Cellulosa Aktiebolaget SCA,SE0000112724,,1.55,,,,
1/31/20,Eurofins Scientific SE,FR0014000MR3,,1.55,,,,
1/31/20,Boliden AB,SE0020050417,,1.55,,,,
1/31/20,GEA Group AG,DE0006602006,,1.55,,,,
1/31/20,Alstom SA,FR0010220475,,1.55,,,,
1/31/20,Ipsen SA,FR0010259150,,1.55,,,,
1/31/20,Brenntag SE,DE000A1DAHH0,,1.55,,,,
1/31/20,Orkla ASA,NO0003733800,,1.55,,,,
1/31/20,Redeia Corporacion SA,ES0173093024,,1.55,,,,
1/31/20,Helvetia Holding AG,CH0466642201,,1.55,,,,
1/31/20,Skanska AB,SE0000113250,,1.55,,,,
1/31/20,Swiss Prime Site AG,CH0008038389,,1.55,,,,
1/31/20,Eiffage SA,FR0000130452,,1.55,,,,
1/31/20,Centrica PLC,GB00B033F229,,1.55,,,,
1/31/20,Evonik Industries AG,DE000EVNK013,,1.55,,,,
1/31/20,IMCD NV,NL0010801007,,1.55,,,,
1/31/20,Severn Trent PLC,GB00B1FH8J72,,1.55,,,,
1/31/20,Klepierre SA,FR0000121964,,1.55,,,,
1/31/20,Getlink SE,FR0010533075,,1.55,,,,
1/31/20,Belimo Holding AG,CH1101098163,,1.55,,,,
1/31/20,Marks and Spencer Group PLC,GB0031274896,,1.55,,,,
1/31/20,Carrefour SA,FR0000120172,,1.55,,,,
1/31/20,Stora Enso Oyj,FI0009005961,,1.55,,,,
1/31/20,Smiths Group PLC,GB00B1WY2338,,1.55,,,,
1/31/20,Intermediate Capital Group PLC,GB00BYT1DJ19,,1.55,,,,
1/31/20,SIG Group AG,CH0435377954,,1.55,,,,
1/31/20,Auto Trader Group PLC,GB00BVYVFW23,,1.55,,,,
1/31/20,Baloise Holding AG,CH0012410517,,1.55,,,,
1/31/20,Qiagen NV,NL0015002CX3,,1.55,,,,
1/31/20,Sofina SA,BE0003717312,,1.55,,,,
1/31/20,Trelleborg AB,SE0000114837,,1.55,,,,
1/31/20,Bankinter SA,ES0113679I37,,1.55,,,,
1/31/20,Delivery Hero SE,DE000A2E4K43,,1.55,,,,
1/31/20,Rexel SA,FR0010451203,,1.55,,,,
1/31/20,United Utilities Group PLC,GB00B39J2M42,,1.55,,,,
1/31/20,Demant A/S,DK0060738599,,1.55,,,,
1/31/20,Tele2 AB,SE0005190238,,1.55,,,,
1/31/20,Deutsche Lufthansa AG,DE0008232125,,1.55,,,,
1/31/20,Securitas AB,SE0000163594,,1.55,,,,
1/31/20,Edenred SE,FR0010908533,,1.55,,,,
1/31/20,Barratt Redrow PLC,GB0000811801,,1.55,,,,
1/31/20,Schroders PLC,GB00BP9LHF23,,1.55,,,,
1/31/20,Fastighets AB Balder,SE0017832488,,1.55,,,,
1/31/20,Orion Oyj,FI0009014377,,1.55,,,,
1/31/20,L E Lundbergforetagen AB (publ),SE0000108847,,1.55,,,,
1/31/20,St James's Place PLC,GB0007669376,,1.55,,,,
1/31/20,Kesko Oyj,FI0009000202,,1.55,,,,
1/31/20,Weir Group PLC,GB0009465807,,1.55,,,,
1/31/20,Flughafen Zuerich AG,CH0319416936,,1.55,,,,
1/31/20,Elisa Oyj,FI0009007884,,1.55,,,,
1/31/20,J Sainsbury PLC,GB00B019KW72,,1.55,,,,
1/31/20,AAK AB (publ),SE0011337708,,1.55,,,,
1/31/20,Gecina SA,FR0010040865,,1.55,,,,
1/31/20,Scout24 SE,DE000A12DM80,,1.55,,,,
1/31/20,Davide Campari Milano NV,NL0015435975,,1.55,,,,
1/31/20,Yara International ASA,NO0010208051,,1.55,,,,
1/31/20,Randstad NV,NL0000379121,,1.55,,,,
1/31/20,Neste Oyj,FI0009013296,,1.55,,,,
1/31/20,Spirax Group PLC,GB00BWFGQN14,,1.55,,,,
1/31/20,A2A SpA,IT0001233417,,1.55,,,,
1/31/20,KGHM Polska Miedz SA,PLKGHM000017,,1.55,,,,
1/31/20,PSP Swiss Property AG,CH0018294154,,1.55,,,,
1/31/20,Mondi PLC,GB00BMWC6P49,,1.55,,,,
1/31/20,SalMar ASA,NO0010310956,,1.55,,,,
1/31/20,Ackermans & Van Haaren NV,BE0003764785,,1.55,,,,
1/31/20,Nibe Industrier AB,SE0015988019,,1.55,,,,
1/31/20,DCC Plc,IE0002424939,,1.55,,,,
1/31/20,Hargreaves Lansdown PLC,GB00B1VZ0M25,,1.55,,,,
1/31/20,Hikma Pharmaceuticals PLC,GB00B0LCW083,,1.55,,,,
1/31/20,Arkema SA,FR0010313833,,1.55,,,,
1/31/20,Barry Callebaut AG,CH0009002962,,1.55,,,,
1/31/20,Georg Fischer AG,CH1169151003,,1.55,,,,
1/31/20,Rightmove PLC,GB00BGDT3G23,,1.55,,,,
1/31/20,MERLIN Properties SOCIMI SA,ES0105025003,,1.55,,,,
1/31/20,Phoenix Group Holdings PLC,GB00BGXQNP29,,1.55,,,,
1/31/20,ConvaTec Group PLC,GB00BD3VFW73,,1.55,,,,
1/31/20,Holmen AB,SE0011090018,,1.55,,,,
1/31/20,M&G PLC,GB00BKFB1C65,,1.55,,,,
1/31/20,Teleperformance SE,FR0000051807,,1.55,,,,
1/31/20,Telecom Italia SpA,IT0003497168,,1.55,,,,
1/31/20,Temenos AG,CH0012453913,,1.55,,,,
1/31/20,Andritz AG,AT0000730007,,1.55,,,,
1/31/20,IMI PLC,GB00BGLP8L22,,1.55,,,,
1/31/20,Eurazeo SE,FR0000121121,,1.55,,,,
1/31/20,Grifols SA,ES0171996087,,1.55,,,,
1/31/20,Covivio SA,FR0000064578,,1.55,,,,
1/31/20,Amplifon SpA,IT0004056880,,1.55,,,,
1/31/20,Nexi SpA,IT0005366767,,1.55,,,,
1/31/20,Entain PLC,IM00B5VQMV65,,1.55,,,,
1/31/20,Spie SA,FR0012757854,,1.55,,,,
1/31/20,Porsche Automobil Holding SE,DE000PAH0038,,1.55,,,,
1/31/20,LEG Immobilien SE,DE000LEG1110,,1.55,,,,
1/31/20,Whitbread PLC,GB00B1KJJ408,,1.55,,,,
1/31/20,Howden Joinery Group PLC,GB0005576813,,1.55,,,,
1/31/20,DiaSorin SpA,IT0003492391,,1.55,,,,
1/31/20,Croda International PLC,GB00BJFFLV09,,1.55,,,,
1/31/20,Fuchs Se,DE000A3E5D64,,1.55,,,,
1/31/20,Hera SpA,IT0001250932,,1.55,,,,
1/31/20,Kingfisher PLC,GB0033195214,,1.55,,,,
1/31/20,Castellum AB,SE0000379190,,1.55,,,,
1/31/20,Land Securities Group PLC,GB00BYW0PQ60,,1.55,,,,
1/31/20,SEB SA,FR0000121709,,1.55,,,,
1/31/20,JD Sports Fashion PLC,GB00BM8Q5M07,,1.55,,,,
1/31/20,Unite Group PLC,GB0006928617,,1.55,,,,
1/31/20,Kion Group AG,DE000KGX8881,,1.55,,,,
1/31/20,Valmet Oyj,FI4000074984,,1.55,,,,
1/31/20,Getinge AB,SE0000202624,,1.55,,,,
1/31/20,Taylor Wimpey PLC,GB0008782301,,1.55,,,,
1/31/20,Carl Zeiss Meditec AG,DE0005313704,,1.55,,,,
1/31/20,Italgas SpA,IT0005211237,,1.55,,,,
1/31/20,Storebrand ASA,NO0003053605,,1.55,,,,
1/31/20,Warehouses de Pauw NV,BE0974349814,,1.55,,,,
1/31/20,Elia Group SA,BE0003822393,,1.55,,,,
1/31/20,Persimmon PLC,GB0006825383,,1.55,,,,
1/31/20,Scor SE,FR0010411983,,1.55,,,,
1/31/20,Burberry Group PLC,GB0031743007,,1.55,,,,
1/31/20,Elis SA,FR0012435121,,1.55,,,,
1/31/20,Berkeley Group Holdings PLC,GB00BP0RGD03,,1.55,,,,
1/31/20,Tomra Systems ASA,NO0012470089,,1.55,,,,
1/31/20,Ambu A/S,DK0060946788,,1.55,,,,
1/31/20,Tritax Big Box Reit PLC,GB00BG49KP99,,1.55,,,,
1/31/20,British Land Company PLC,GB0001367019,,1.55,,,,
1/31/20,Galenica AG,CH0360674466,,1.55,,,,
1/31/20,Wendel SE,FR0000121204,,1.55,,,,
1/31/20,Hiscox Ltd,BMG4593F1389,,1.55,,,,
1/31/20,Puma SE,DE0006969603,,1.55,,,,
1/31/20,ISS A/S,DK0060542181,,1.55,,,,
1/31/20,International Distribution Services PLC,GB00BDVZYZ77,,1.55,,,,
1/31/20,Bechtle AG,DE0005158703,,1.55,,,,
1/31/20,Direct Line Insurance Group PLC,GB00BY9D0Y18,,1.55,,,,
1/31/20,Adecco Group AG,CH0012138605,,1.55,,,,
1/31/20,Interpump Group SpA,IT0001078911,,1.55,,,,
1/31/20,IG Group Holdings PLC,GB00B06QFB75,,1.55,,,,
1/31/20,Huhtamaki Oyj,FI0009000459,,1.55,,,,
1/31/20,Aalberts NV,NL0000852564,,1.55,,,,
1/31/20,Clariant AG,CH0012142631,,1.55,,,,
1/31/20,voestalpine AG,AT0000937503,,1.55,,,,
1/31/20,Glanbia PLC,IE0000669501,,1.55,,,,
1/31/20,Royal Unibrew A/S,DK0060634707,,1.55,,,,
1/31/20,RS Group PLC,GB0003096442,,1.55,,,,
1/31/20,Sopra Steria Group SA,FR0000050809,,1.55,,,,
1/31/20,freenet AG,DE000A0Z2ZZ5,,1.55,,,,
1/31/20,B&M European Value Retail SA,LU1072616219,,1.55,,,,
1/31/20,Abrdn PLC,GB00BF8Q6K64,,1.55,,,,
1/31/20,Spectris PLC,GB0003308607,,1.55,,,,
1/31/20,Alten SA,FR0000071946,,1.55,,,,
1/31/20,ITV PLC,GB0033986497,,1.55,,,,
1/31/20,Rotork PLC,GB00BVFNZH21,,1.55,,,,
1/31/20,Bellway PLC,GB0000904986,,1.55,,,,
1/31/20,Wienerberger AG,AT0000831706,,1.55,,,,
1/31/20,Inchcape PLC,GB00B61TVQ02,,1.55,,,,
1/31/20,Enagas SA,ES0130960018,,1.55,,,,
